link,missing_rate,method_type,method,rmse,nrmse,r2,mape
go-ms,0.2,baseline,KNNImputer,20.1,2.19,-0.007893557229798676,1.19
go-ms,0.2,baseline,ForwardFill,30.11,3.29,-1.2623786134681905,1.65
go-ms,0.2,baseline,BackwardFill,49.01,5.35,-4.992806579910913,2.06
go-ms,0.2,baseline,RollingMean,25.47,2.78,-0.6191795014201875,1.46
go-ms,0.2,baseline,LinearInterpolation,33.42,3.65,-1.786573630600948,1.76
go-ms,0.2,stacking,StackingRegressor,7.34,0.802,0.8332,0.324
go-ms,0.25,baseline,Mean,26.46,2.89,-0.0009934593421336846,1.31
go-ms,0.25,baseline,Median,26.7,2.92,-0.019252721638512993,1.14
go-ms,0.25,baseline,KNNImputer,26.46,2.89,-0.0009934593421336846,1.31
go-ms,0.25,baseline,ForwardFill,34.05,3.72,-0.6584481427093491,1.76
go-ms,0.25,baseline,BackwardFill,48.99,5.35,-2.4319118533505204,2.11
go-ms,0.25,baseline,RollingMean,31.09,3.4,-0.382794026764226,1.6
go-ms,0.25,baseline,LinearInterpolation,36.32,3.97,-0.8860991300333791,1.83
go-ms,0.25,stacking,StackingRegressor,7.95,0.8675,0.8577,0.335
go-ms,0.3,baseline,Mean,25.32,2.77,-0.002792115317380661,1.27
go-ms,0.3,baseline,Median,25.5,2.79,-0.017620049848738217,1.09
go-ms,0.3,baseline,KNNImputer,25.32,2.77,-0.002792115317380661,1.27
go-ms,0.3,baseline,ForwardFill,33.6,3.67,-0.7660585854316182,1.72
go-ms,0.3,baseline,BackwardFill,48.7,5.32,-2.7109304877353635,2.03
go-ms,0.3,baseline,RollingMean,31.15,3.4,-0.5175272698835065,1.59
go-ms,0.3,baseline,LinearInterpolation,36.02,3.93,-1.0296413375928801,1.75
go-ms,0.3,stacking,StackingRegressor,7.6267,0.8333,0.9101,0.3
go-ms,0.35,baseline,Mean,25.75,2.81,-0.0009139522063192906,1.32
go-ms,0.35,baseline,Median,26.02,2.84,-0.021635364305928828,1.14
go-ms,0.35,baseline,KNNImputer,25.75,2.81,-0.0009139522063192906,1.32
go-ms,0.35,baseline,ForwardFill,29.36,3.21,-0.30081989577420654,1.58
go-ms,0.35,baseline,BackwardFill,46.36,5.07,-2.2437750513501338,1.99
go-ms,0.35,baseline,RollingMean,28.37,3.1,-0.21421361085121027,1.52
go-ms,0.35,baseline,LinearInterpolation,34.09,3.72,-0.7533842141975913,1.66
go-ms,0.35,stacking,StackingRegressor,7.6267,0.8333,0.9101,0.3
go-ms,0.4,baseline,Mean,27.32,2.99,-6.525616191010997e-05,1.36
go-ms,0.4,baseline,Median,27.64,3.02,-0.02316610994767232,1.2
go-ms,0.4,baseline,KNNImputer,27.32,2.99,-6.525616191010997e-05,1.36
go-ms,0.4,baseline,ForwardFill,35.44,3.87,-0.6822940437538341,1.79
go-ms,0.4,baseline,BackwardFill,45.93,5.02,-1.825066369902609,2.02
go-ms,0.4,baseline,RollingMean,34.64,3.79,-0.6068025869523535,1.73
go-ms,0.4,baseline,LinearInterpolation,36.07,3.94,-0.7431139577678665,1.78
go-ms,0.4,stacking,StackingRegressor,7.6267,0.8333,0.9101,0.3
go-ms,0.45,baseline,Mean,27.67,3.03,-0.00023662336102292514,1.36
go-ms,0.45,baseline,Median,28.04,3.07,-0.026788807391213254,1.23
go-ms,0.45,baseline,KNNImputer,27.67,3.03,-0.00023662336102292514,1.36
go-ms,0.45,baseline,ForwardFill,36.25,3.96,-0.7167860267084682,1.81
go-ms,0.45,baseline,BackwardFill,45.03,4.92,-1.6486128716378867,2.02
go-ms,0.45,baseline,RollingMean,36.18,3.96,-0.7094288518997238,1.8
go-ms,0.45,baseline,LinearInterpolation,36.0,3.94,-0.6927543403106295,1.8
go-ms,0.45,stacking,StackingRegressor,7.6267,0.8333,0.9101,0.3
go-ms,0.5,baseline,Mean,28.53,3.12,-0.0009808734402310115,1.38
go-ms,0.5,baseline,Median,28.91,3.16,-0.02744527960550025,1.26
go-ms,0.5,baseline,KNNImputer,28.53,3.12,-0.0009808734402310115,1.38
go-ms,0.5,baseline,ForwardFill,34.78,3.8,-0.48745403702333867,1.78
go-ms,0.5,baseline,BackwardFill,51.02,5.58,-2.1998302685612114,2.19
go-ms,0.5,baseline,RollingMean,34.81,3.81,-0.48983827946137803,1.76
go-ms,0.5,baseline,LinearInterpolation,37.82,4.14,-0.7587128284331144,1.86
go-ms,0.5,stacking,StackingRegressor,7.6267,0.8333,0.9101,0.3
mt-go,0.2,baseline,Mean,38.33,4.24,-0.0005490659097882045,2.05
mt-go,0.2,baseline,Median,39.06,4.32,-0.03909305408672825,1.72
mt-go,0.2,baseline,KNNImputer,38.33,4.24,-0.0005490659097882045,2.05
mt-go,0.2,baseline,ForwardFill,41.23,4.56,-0.1578932618518527,2.0
mt-go,0.2,baseline,BackwardFill,45.42,5.02,-0.4047752726949496,2.34
mt-go,0.2,baseline,RollingMean,43.53,4.81,-0.29042365749444365,2.1
mt-go,0.2,baseline,LinearInterpolation,41.1,4.54,-0.15027073462698648,2.06
mt-go,0.2,stacking,StackingRegressor,15.446,1.708,0.8317,0.882
mt-go,0.25,baseline,Mean,40.71,4.5,-0.00022391434489499318,2.15
mt-go,0.25,baseline,Median,41.65,4.61,-0.046843680872271865,1.86
mt-go,0.25,baseline,KNNImputer,40.71,4.5,-0.00022391434489499318,2.15
mt-go,0.25,baseline,ForwardFill,46.98,5.2,-0.3320077131966219,2.27
mt-go,0.25,baseline,BackwardFill,46.55,5.15,-0.30789254510398023,2.38
mt-go,0.25,baseline,RollingMean,45.46,5.03,-0.2473299212288973,2.25
mt-go,0.25,baseline,LinearInterpolation,44.09,4.88,-0.17342448533731925,2.23
mt-go,0.25,stacking,StackingRegressor,15.18,1.685,0.8321,0.91
mt-go,0.3,baseline,Mean,38.88,4.3,-4.807644107707176e-05,2.11
mt-go,0.3,baseline,Median,39.8,4.4,-0.047667512006752455,1.81
mt-go,0.3,baseline,KNNImputer,38.88,4.3,-4.807644107707176e-05,2.11
mt-go,0.3,baseline,ForwardFill,53.37,5.9,-0.8838439243420078,2.43
mt-go,0.3,baseline,BackwardFill,45.29,5.01,-0.3568572022209584,2.39
mt-go,0.3,baseline,RollingMean,48.35,5.35,-0.5466226089056196,2.28
mt-go,0.3,baseline,LinearInterpolation,44.43,4.92,-0.30597417360164836,2.29
mt-go,0.3,stacking,StackingRegressor,21.2533,2.3533,0.7235,1.0633
mt-go,0.35,baseline,Mean,37.52,4.15,-2.3774247698282736e-05,2.06
mt-go,0.35,baseline,Median,38.47,4.26,-0.05097599874211278,1.77
mt-go,0.35,baseline,KNNImputer,37.52,4.15,-2.3774247698282736e-05,2.06
mt-go,0.35,baseline,ForwardFill,50.97,5.64,-0.845366096888116,2.37
mt-go,0.35,baseline,BackwardFill,44.43,4.91,-0.4018750038725929,2.37
mt-go,0.35,baseline,RollingMean,46.36,5.13,-0.5265698377938781,2.23
mt-go,0.35,baseline,LinearInterpolation,42.95,4.75,-0.30992815912026694,2.24
mt-go,0.35,stacking,StackingRegressor,21.2533,2.3533,0.7235,1.0633
mt-go,0.4,baseline,Mean,35.58,3.93,-0.000594489273580745,2.01
mt-go,0.4,baseline,Median,36.41,4.02,-0.047518263372874125,1.67
mt-go,0.4,baseline,KNNImputer,35.58,3.93,-0.000594489273580745,2.01
mt-go,0.4,baseline,ForwardFill,48.49,5.36,-0.8578848702777768,2.25
mt-go,0.4,baseline,BackwardFill,42.73,4.72,-0.44276067862898527,2.28
mt-go,0.4,baseline,RollingMean,44.37,4.9,-0.5559323770035169,2.15
mt-go,0.4,baseline,LinearInterpolation,40.86,4.52,-0.3194586439305156,2.15
mt-go,0.4,stacking,StackingRegressor,21.2533,2.3533,0.7235,1.0633
mt-go,0.45,baseline,Mean,34.63,3.83,-0.0008148847366071799,1.98
mt-go,0.45,baseline,Median,35.48,3.92,-0.05088929879162407,1.65
mt-go,0.45,baseline,KNNImputer,34.63,3.83,-0.0008148847366071799,1.98
mt-go,0.45,baseline,ForwardFill,46.74,5.17,-0.8236452238060752,2.2
mt-go,0.45,baseline,BackwardFill,48.41,5.35,-0.9560973040608662,2.36
mt-go,0.45,baseline,RollingMean,42.93,4.75,-0.538074381130687,2.1
mt-go,0.45,baseline,LinearInterpolation,41.08,4.54,-0.4082544050693986,2.12
mt-go,0.45,stacking,StackingRegressor,21.2533,2.3533,0.7235,1.0633
mt-go,0.5,baseline,Mean,34.09,3.77,-0.0023207685873563033,2.0
mt-go,0.5,baseline,Median,34.81,3.85,-0.045362999063085496,1.62
mt-go,0.5,baseline,KNNImputer,34.09,3.77,-0.0023207685873563033,2.0
mt-go,0.5,baseline,ForwardFill,45.33,5.01,-0.7725936183040196,2.15
mt-go,0.5,baseline,BackwardFill,46.93,5.19,-0.8996778610976137,2.28
mt-go,0.5,baseline,RollingMean,41.78,4.62,-0.5053834148134677,2.06
mt-go,0.5,baseline,LinearInterpolation,40.1,4.43,-0.3871298008119768,2.08
mt-go,0.5,stacking,StackingRegressor,21.2533,2.3533,0.7235,1.0633
pi-go,0.2,baseline,Mean,47.77,5.26,-0.0006852139851754036,2.38
pi-go,0.2,baseline,Median,48.16,5.3,-0.017142181245829002,2.16
pi-go,0.2,baseline,KNNImputer,47.77,5.26,-0.0006852139851754036,2.38
pi-go,0.2,baseline,ForwardFill,60.91,6.7,-0.6270923898242837,2.96
pi-go,0.2,baseline,BackwardFill,49.69,5.47,-0.0827652628623552,2.43
pi-go,0.2,baseline,RollingMean,51.79,5.7,-0.1761057314061658,2.74
pi-go,0.2,baseline,LinearInterpolation,51.65,5.68,-0.1699522759093237,2.6
pi-go,0.2,stacking,StackingRegressor,15.074,1.66,0.8774,0.896
pi-go,0.25,baseline,Mean,43.04,4.73,-0.0003197167570390125,2.13
pi-go,0.25,baseline,Median,43.28,4.75,-0.011439283516465615,1.87
pi-go,0.25,baseline,KNNImputer,43.04,4.73,-0.0003197167570390125,2.13
pi-go,0.25,baseline,ForwardFill,55.34,6.08,-0.6542154328821923,2.62
pi-go,0.25,baseline,BackwardFill,50.63,5.56,-0.3844980528118209,2.29
pi-go,0.25,baseline,RollingMean,47.12,5.18,-0.1991147709579557,2.42
pi-go,0.25,baseline,LinearInterpolation,48.18,5.29,-0.25365825625833516,2.36
pi-go,0.25,stacking,StackingRegressor,16.025,1.765,0.8685,0.8525
pi-go,0.3,baseline,Mean,39.51,4.34,-0.003024382174190432,1.96
pi-go,0.3,baseline,Median,39.62,4.35,-0.008611485405690011,1.67
pi-go,0.3,baseline,KNNImputer,39.51,4.34,-0.003024382174190432,1.96
pi-go,0.3,baseline,ForwardFill,53.77,5.9,-0.8577323858429442,2.51
pi-go,0.3,baseline,BackwardFill,46.51,5.1,-0.38996609341197064,2.09
pi-go,0.3,baseline,RollingMean,46.48,5.1,-0.38811717989328653,2.33
pi-go,0.3,baseline,LinearInterpolation,44.86,4.92,-0.2932798818773277,2.18
pi-go,0.3,stacking,StackingRegressor,13.64,1.5,0.9006,0.8567
pi-go,0.35,baseline,Mean,37.06,4.06,-0.00691168272650744,1.89
pi-go,0.35,baseline,Median,37.08,4.07,-0.00759994674442277,1.57
pi-go,0.35,baseline,KNNImputer,37.06,4.06,-0.00691168272650744,1.89
pi-go,0.35,baseline,ForwardFill,50.3,5.52,-0.854867234346371,2.33
pi-go,0.35,baseline,BackwardFill,44.98,4.93,-0.48304815266356127,2.0
pi-go,0.35,baseline,RollingMean,43.74,4.8,-0.4024980042846351,2.17
pi-go,0.35,baseline,LinearInterpolation,42.4,4.65,-0.3180463463198213,2.04
pi-go,0.35,stacking,StackingRegressor,13.64,1.5,0.9006,0.8567
pi-go,0.4,baseline,Mean,36.12,3.96,-0.008621920909264169,1.88
pi-go,0.4,baseline,Median,36.11,3.96,-0.007980656589482216,1.54
pi-go,0.4,baseline,KNNImputer,36.12,3.96,-0.008621920909264169,1.88
pi-go,0.4,baseline,ForwardFill,48.82,5.35,-0.8420651910134882,2.3
pi-go,0.4,baseline,BackwardFill,43.73,4.8,-0.4780645931508889,1.97
pi-go,0.4,baseline,RollingMean,42.87,4.7,-0.4203631135631425,2.15
pi-go,0.4,baseline,LinearInterpolation,41.04,4.5,-0.30191911448701303,1.99
pi-go,0.4,stacking,StackingRegressor,13.64,1.5,0.9006,0.8567
pi-go,0.45,baseline,Mean,40.11,4.4,-0.0028940811635465025,2.01
pi-go,0.45,baseline,Median,40.24,4.42,-0.009508794705109569,1.69
pi-go,0.45,baseline,KNNImputer,40.11,4.4,-0.0028940811635465025,2.01
pi-go,0.45,baseline,ForwardFill,60.77,6.67,-1.3029995634969747,2.61
pi-go,0.45,baseline,BackwardFill,45.72,5.02,-0.3034507282137888,2.08
pi-go,0.45,baseline,RollingMean,51.02,5.6,-0.622955812121661,2.46
pi-go,0.45,baseline,LinearInterpolation,46.91,5.15,-0.37211095738850597,2.21
pi-go,0.45,stacking,StackingRegressor,13.64,1.5,0.9006,0.8567
pi-go,0.5,baseline,Mean,38.52,4.23,-0.004378202457891556,1.98
pi-go,0.5,baseline,Median,38.62,4.24,-0.009878309033190202,1.64
pi-go,0.5,baseline,KNNImputer,38.52,4.23,-0.004378202457891556,1.98
pi-go,0.5,baseline,ForwardFill,60.74,6.67,-1.4976209348214553,2.64
pi-go,0.5,baseline,BackwardFill,45.35,4.98,-0.39221907747838913,2.14
pi-go,0.5,baseline,RollingMean,52.05,5.71,-0.8344143447538046,2.52
pi-go,0.5,baseline,LinearInterpolation,46.13,5.06,-0.4409085896201248,2.23
pi-go,0.5,stacking,StackingRegressor,13.64,1.5,0.9006,0.8567
rj-go,0.2,baseline,Mean,6.64,0.71,-0.050442825519877,0.58
rj-go,0.2,baseline,Median,6.51,0.7,-0.010699694483077726,0.56
rj-go,0.2,baseline,KNNImputer,6.64,0.71,-0.050442825519877,0.58
rj-go,0.2,stacking,StackingRegressor,12.364,1.33,0.1697,0.632
rj-go,0.25,baseline,Mean,6.75,0.72,-0.13831074936789678,0.59
rj-go,0.25,baseline,Median,6.32,0.68,-0.0002071545116424378,0.55
rj-go,0.25,baseline,KNNImputer,6.75,0.72,-0.13831074936789678,0.59
rj-go,0.25,stacking,StackingRegressor,13.5125,1.45,0.1472,0.705
rj-go,0.3,baseline,Mean,33.03,3.54,-0.008084187783912844,1.15
rj-go,0.3,baseline,Median,33.13,3.55,-0.014186326288590845,1.15
rj-go,0.3,baseline,KNNImputer,33.03,3.54,-0.008084187783912844,1.15
rj-go,0.3,baseline,ForwardFill,34.65,3.72,-0.1092155843436553,1.45
rj-go,0.3,baseline,BackwardFill,33.81,3.63,-0.05655493360753683,1.17
rj-go,0.3,baseline,RollingMean,34.59,3.71,-0.10525515147215758,1.46
rj-go,0.3,baseline,LinearInterpolation,33.47,3.59,-0.03516663682349819,1.19
rj-go,0.3,stacking,StackingRegressor,12.2967,1.3233,0.245,0.5867
rj-go,0.35,baseline,Mean,30.72,3.29,-0.0038649436754423228,1.11
rj-go,0.35,baseline,Median,30.8,3.3,-0.009104633433534515,1.1
rj-go,0.35,baseline,KNNImputer,30.72,3.29,-0.0038649436754423228,1.11
rj-go,0.35,baseline,ForwardFill,32.25,3.46,-0.10616315822423683,1.33
rj-go,0.35,baseline,BackwardFill,31.54,3.38,-0.05844052076373529,1.13
rj-go,0.35,baseline,RollingMean,32.15,3.45,-0.09979576964287862,1.35
rj-go,0.35,baseline,LinearInterpolation,31.26,3.35,-0.03950370030227446,1.15
rj-go,0.35,stacking,StackingRegressor,12.2967,1.3233,0.245,0.5867
rj-go,0.4,baseline,Mean,28.78,3.08,-0.0035103687808302197,1.03
rj-go,0.4,baseline,Median,28.87,3.09,-0.009941263150627488,1.03
rj-go,0.4,baseline,KNNImputer,28.78,3.08,-0.0035103687808302197,1.03
rj-go,0.4,baseline,ForwardFill,33.19,3.56,-0.33531204483030064,1.78
rj-go,0.4,baseline,BackwardFill,29.61,3.17,-0.0626235601643419,1.08
rj-go,0.4,baseline,RollingMean,30.87,3.31,-0.15454200552532882,1.62
rj-go,0.4,baseline,LinearInterpolation,27.09,2.9,0.11044607860351185,1.3
rj-go,0.4,stacking,StackingRegressor,12.2967,1.3233,0.245,0.5867
rj-go,0.45,baseline,Mean,27.15,2.91,-0.0015411227560031548,0.96
rj-go,0.45,baseline,Median,27.25,2.92,-0.009072750434510946,0.95
rj-go,0.45,baseline,KNNImputer,27.15,2.91,-0.0015411227560031548,0.96
rj-go,0.45,baseline,ForwardFill,31.31,3.35,-0.3318887622172313,1.61
rj-go,0.45,baseline,BackwardFill,27.91,2.99,-0.057923688523656924,0.99
rj-go,0.45,baseline,RollingMean,29.09,3.12,-0.14970159933877025,1.47
rj-go,0.45,baseline,LinearInterpolation,25.51,2.73,0.11623355506643895,1.17
rj-go,0.45,stacking,StackingRegressor,12.2967,1.3233,0.245,0.5867
rj-go,0.5,baseline,Mean,25.8,2.76,-0.0005745485467130163,0.91
rj-go,0.5,baseline,Median,25.9,2.77,-0.008072563317391701,0.91
rj-go,0.5,baseline,KNNImputer,25.8,2.76,-0.0005745485467130163,0.91
rj-go,0.5,baseline,ForwardFill,29.77,3.19,-0.33158334637412823,1.5
rj-go,0.5,baseline,BackwardFill,26.58,2.85,-0.06198204522708295,0.96
rj-go,0.5,baseline,RollingMean,27.7,2.97,-0.1531126898871118,1.38
rj-go,0.5,baseline,LinearInterpolation,24.25,2.6,0.11608025346298001,1.1
rj-go,0.5,stacking,StackingRegressor,12.2967,1.3233,0.245,0.5867
rn-go,0.2,baseline,Mean,5.46,0.59,-0.11285649628105499,0.52
rn-go,0.2,baseline,Median,5.49,0.59,-0.12456863013623565,0.34
rn-go,0.2,baseline,KNNImputer,5.46,0.59,-0.11285649628105499,0.52
rn-go,0.2,baseline,ForwardFill,10.42,1.13,-3.0538988769189253,0.96
rn-go,0.2,baseline,BackwardFill,8.8,0.95,-1.8939675259095692,0.78
rn-go,0.2,baseline,RollingMean,9.03,0.98,-2.0448394201616296,0.85
rn-go,0.2,baseline,LinearInterpolation,8.64,0.93,-1.7847481179250062,0.75
rn-go,0.2,stacking,StackingRegressor,6.0567,0.6567,0.126,0.5367
rn-go,0.25,baseline,Mean,5.73,0.62,-0.3576943092961167,0.57
rn-go,0.25,baseline,Median,4.92,0.53,-0.0010655588766947943,0.39
rn-go,0.25,baseline,KNNImputer,5.73,0.62,-0.3576943092961167,0.57
rn-go,0.25,baseline,ForwardFill,9.4,1.02,-2.658123891638445,0.82
rn-go,0.25,baseline,BackwardFill,8.71,0.94,-2.140141629566557,0.76
rn-go,0.25,baseline,RollingMean,8.43,0.91,-1.9453847933709079,0.79
rn-go,0.25,baseline,LinearInterpolation,8.02,0.87,-1.662194873200027,0.69
rn-go,0.25,stacking,StackingRegressor,5.895,0.64,0.3909,0.52
rn-go,0.3,baseline,Mean,5.8,0.63,-0.6241622369024507,0.58
rn-go,0.3,baseline,Median,4.69,0.51,-0.06193932820495873,0.41
rn-go,0.3,baseline,KNNImputer,5.8,0.63,-0.6241622369024507,0.58
rn-go,0.3,baseline,ForwardFill,9.46,1.02,-3.323026695330743,0.81
rn-go,0.3,baseline,BackwardFill,10.21,1.1,-4.03886487901384,1.01
rn-go,0.3,baseline,RollingMean,8.72,0.94,-2.672582033529512,0.79
rn-go,0.3,baseline,LinearInterpolation,9.33,1.01,-3.205168751966869,0.87
rn-go,0.3,stacking,StackingRegressor,5.245,0.57,0.4608,0.485
rn-go,0.35,baseline,Mean,5.64,0.61,-0.3945570424734326,0.57
rn-go,0.35,baseline,Median,4.81,0.52,-0.01397587676023515,0.42
rn-go,0.35,baseline,KNNImputer,5.64,0.61,-0.3945570424734326,0.57
rn-go,0.35,baseline,ForwardFill,8.77,0.95,-2.375525735154309,0.71
rn-go,0.35,baseline,BackwardFill,9.91,1.07,-3.3137795108257633,0.98
rn-go,0.35,baseline,RollingMean,7.97,0.86,-1.7866778901786486,0.67
rn-go,0.35,baseline,LinearInterpolation,8.76,0.95,-2.370454771215467,0.8
rn-go,0.35,stacking,StackingRegressor,5.245,0.57,0.4608,0.485
rn-go,0.4,baseline,Mean,5.47,0.59,-0.42395646675673904,0.54
rn-go,0.4,baseline,Median,4.61,0.5,-0.008039078888816498,0.41
rn-go,0.4,baseline,KNNImputer,5.47,0.59,-0.42395646675673904,0.54
rn-go,0.4,baseline,ForwardFill,8.37,0.91,-2.3319561214847164,0.68
rn-go,0.4,baseline,BackwardFill,11.14,1.21,-4.901481681435127,1.05
rn-go,0.4,baseline,RollingMean,7.75,0.84,-1.8570551626337233,0.66
rn-go,0.4,baseline,LinearInterpolation,8.99,0.97,-2.845090635227474,0.83
rn-go,0.4,stacking,StackingRegressor,5.245,0.57,0.4608,0.485
rn-go,0.45,baseline,Mean,5.46,0.59,-0.3408756258551735,0.55
rn-go,0.45,baseline,Median,4.72,0.51,-0.000817921095397578,0.42
rn-go,0.45,baseline,KNNImputer,5.46,0.59,-0.3408756258551735,0.55
rn-go,0.45,baseline,ForwardFill,8.66,0.94,-2.3735837380606815,0.72
rn-go,0.45,baseline,BackwardFill,11.12,1.2,-4.554112031724039,1.07
rn-go,0.45,baseline,RollingMean,8.74,0.95,-2.432528843955757,0.72
rn-go,0.45,baseline,LinearInterpolation,8.59,0.93,-2.320694893762927,0.78
rn-go,0.45,stacking,StackingRegressor,5.245,0.57,0.4608,0.485
rn-go,0.5,baseline,Mean,5.7,0.62,-0.018889586536917857,0.56
rn-go,0.5,baseline,Median,5.89,0.64,-0.08679912917847532,0.48
rn-go,0.5,baseline,KNNImputer,5.7,0.62,-0.018889586536917857,0.56
rn-go,0.5,baseline,ForwardFill,10.16,1.1,-2.2387705016859494,0.83
rn-go,0.5,baseline,BackwardFill,12.33,1.34,-3.766447219584199,1.18
rn-go,0.5,baseline,RollingMean,9.76,1.06,-1.9881460783847995,0.81
rn-go,0.5,baseline,LinearInterpolation,8.7,0.94,-1.3721834315365444,0.78
rn-go,0.5,stacking,StackingRegressor,5.245,0.57,0.4608,0.485
go-ro,0.2,baseline,Mean,43.93,4.9,-0.0014966738541197788,2.17
go-ro,0.2,baseline,Median,44.03,4.91,-0.006002402385838934,2.15
go-ro,0.2,baseline,KNNImputer,43.93,4.9,-0.0014966738541197788,2.17
go-ro,0.2,baseline,ForwardFill,65.52,7.3,-1.2271197334509543,2.76
go-ro,0.2,baseline,BackwardFill,65.81,7.33,-1.246861832872106,2.7
go-ro,0.2,baseline,RollingMean,56.11,6.25,-0.6334155746174006,2.48
go-ro,0.2,baseline,LinearInterpolation,56.1,6.25,-0.6327107032206718,2.58
go-ro,0.2,stacking,StackingRegressor,12.74,1.416,0.8146,0.732
go-ro,0.25,baseline,Mean,40.17,4.47,-0.0005439868521484037,1.98
go-ro,0.25,baseline,Median,40.26,4.48,-0.004864659595992471,1.96
go-ro,0.25,baseline,KNNImputer,40.17,4.47,-0.0005439868521484037,1.98
go-ro,0.25,baseline,ForwardFill,59.3,6.6,-1.1801672630749218,2.47
go-ro,0.25,baseline,BackwardFill,62.88,7.0,-1.4508198109612898,2.56
go-ro,0.25,baseline,RollingMean,50.91,5.67,-0.6069768011774677,2.25
go-ro,0.25,baseline,LinearInterpolation,51.89,5.78,-0.669060460597718,2.36
go-ro,0.25,stacking,StackingRegressor,11.4,1.2725,0.799,0.755
go-ro,0.3,baseline,Mean,44.87,5.0,-0.0028183151056961897,2.16
go-ro,0.3,baseline,Median,44.96,5.01,-0.007059143982775629,2.15
go-ro,0.3,baseline,KNNImputer,44.87,5.0,-0.0028183151056961897,2.16
go-ro,0.3,baseline,ForwardFill,55.72,6.21,-0.5467070776772196,2.46
go-ro,0.3,baseline,BackwardFill,60.5,6.74,-0.8234082423833624,2.45
go-ro,0.3,baseline,RollingMean,49.7,5.54,-0.2301883854251383,2.33
go-ro,0.3,baseline,LinearInterpolation,52.36,5.84,-0.3657530966373357,2.35
go-ro,0.3,stacking,StackingRegressor,8.8233,0.9833,0.8588,0.6767
go-ro,0.35,baseline,Mean,41.78,4.65,-0.00040809788344220443,1.99
go-ro,0.35,baseline,Median,41.86,4.66,-0.003903153884687649,1.97
go-ro,0.35,baseline,KNNImputer,41.78,4.65,-0.00040809788344220443,1.99
go-ro,0.35,baseline,ForwardFill,64.59,7.19,-1.3907359363990448,2.61
go-ro,0.35,baseline,BackwardFill,59.74,6.65,-1.0453384328151154,2.34
go-ro,0.35,baseline,RollingMean,61.97,6.9,-1.200292454769699,2.52
go-ro,0.35,baseline,LinearInterpolation,54.15,6.03,-0.680245366929003,2.37
go-ro,0.35,stacking,StackingRegressor,8.8233,0.9833,0.8588,0.6767
go-ro,0.4,baseline,Mean,46.69,5.2,-0.0015880792519502585,2.2
go-ro,0.4,baseline,Median,46.76,5.21,-0.004745398815614088,2.19
go-ro,0.4,baseline,KNNImputer,46.69,5.2,-0.0015880792519502585,2.2
go-ro,0.4,baseline,ForwardFill,65.81,7.33,-0.9900122312361688,2.74
go-ro,0.4,baseline,BackwardFill,55.85,6.22,-0.4333339053152787,2.37
go-ro,0.4,baseline,RollingMean,63.45,7.07,-0.8499780755882624,2.65
go-ro,0.4,baseline,LinearInterpolation,55.2,6.15,-0.40008317073585076,2.44
go-ro,0.4,stacking,StackingRegressor,8.8233,0.9833,0.8588,0.6767
go-ro,0.45,baseline,Mean,44.45,4.95,-0.0005885738266522278,2.1
go-ro,0.45,baseline,Median,44.52,4.96,-0.003671876558127618,2.09
go-ro,0.45,baseline,KNNImputer,44.45,4.95,-0.0005885738266522278,2.1
go-ro,0.45,baseline,ForwardFill,62.1,6.91,-0.9526544609384981,2.53
go-ro,0.45,baseline,BackwardFill,54.44,6.06,-0.5003775376395339,2.37
go-ro,0.45,baseline,RollingMean,59.93,6.67,-0.8188126448877919,2.45
go-ro,0.45,baseline,LinearInterpolation,52.64,5.86,-0.4032117625154694,2.33
go-ro,0.45,stacking,StackingRegressor,8.8233,0.9833,0.8588,0.6767
go-ro,0.5,baseline,Mean,43.44,4.84,-0.0007158350018448001,2.06
go-ro,0.5,baseline,Median,43.51,4.84,-0.0038054316029907387,2.04
go-ro,0.5,baseline,KNNImputer,43.44,4.84,-0.0007158350018448001,2.06
go-ro,0.5,baseline,ForwardFill,59.89,6.67,-0.9021991528663562,2.42
go-ro,0.5,baseline,BackwardFill,52.22,5.81,-0.4460814114161493,2.22
go-ro,0.5,baseline,RollingMean,58.1,6.47,-0.7902777681711348,2.37
go-ro,0.5,baseline,LinearInterpolation,50.88,5.67,-0.3729175666696607,2.2
go-ro,0.5,stacking,StackingRegressor,8.8233,0.9833,0.8588,0.6767
rr-go,0.2,baseline,Mean,181.24,23.92,-0.004287594282755602,28.44
rr-go,0.2,baseline,Median,193.42,25.53,-0.14376170408905864,28.65
rr-go,0.2,baseline,KNNImputer,181.24,23.92,-0.004287594282755602,28.44
